model_date,timestamp,cycle,state,created_at,start_date,end_date,election_date,pollster_rating_name,pollster_rating_id,poll_id,question_id,url,partisan,tracking,sample_size,methodology,population,party,candidate_name,pct,raw_sample_size,days_til_election,candidates_tested,poll_sample_size_weight,med_date,number_options,tested_third_party,excludesthirdparty,undecided,numeric_grade,pollster_wt,has_pollster_rating,n_polls_pollster_per_date,number_polls_in_window,frequency_weight,n_states_polled_per_date,number_states_polled_in_window,geo_volume_weight,combined_frequency_weight,cumulative_poll_wt,methodology_simple,response_num,response_cat,state_num,state_abb,region_computed,region_census_big,region_census_small,region,region_num,response,pollster,pollster_coded,state_pollster,state_pollster_coded,mode,mode_coded,day_of_timeline,major_candidate_still_running
2024-11-04,2024-11-04T20:14:20Z,2024,Arizona,2024-10-23,2024-10-16,2024-10-20,2024-11-05,Morning Consult,218,88899,213942,https://www.bloomberg.com/news/features/2024-10-23/new-poll-has-trump-harris-tied-in-key-states-just-12-days-to-election?utm_source=google&utm_medium=bd&cmpId=google&leadSource=uverify%20wall,NA,NA,861,Online Panel,lv,REP,Donald Trump,48,861,16,Chase Oliver Donald Trump Jill Stein Kamala Harris,0.9279008567729636,2024-10-18,4,0,1,4,1.9,1.0571882797418488,TRUE,1,2,0.7566409297279129,7,17,0.7483364058434822,0.7566409297279129,0.7999119228813253,Online Non-Prob Panel,2,REP,3,AZ,Southwest,West,Southwest,Southwest,10,48,218,44,AZ218,8,Online Non-Prob Panel,7,74,0
2024-11-04,2024-11-04T20:14:20Z,2024,Maine CD-2,2024-10-23,2024-10-17,2024-10-20,2024-11-05,Axis Research,467,88874,213746,https://www.politico.com/newsletters/playbook/2024/10/23/the-wall-street-mogul-roiling-trump-world-00185006,REP,NA,411,Live Phone/Text-to-Web,lv,DEM,Kamala Harris,41,411,16,Donald Trump Kamala Harris,0.6410928169929843,2024-10-18,2,0,1,9,NA,0.5,FALSE,1,1,1,1,1,0.882,0.882,0.441,Live Phone + Text-to-Web,1,DEM,22,ME-02,New England,Northeast,New England,New England,3,41,467,99,ME-02467,146,Live Phone + Text-to-Web,6,74,0
2024-11-04,2024-11-04T20:14:20Z,2024,Maine CD-2,2024-10-23,2024-10-17,2024-10-20,2024-11-05,Axis Research,467,88874,213746,https://www.politico.com/newsletters/playbook/2024/10/23/the-wall-street-mogul-roiling-trump-world-00185006,REP,NA,411,Live Phone/Text-to-Web,lv,REP,Donald Trump,50,411,16,Donald Trump Kamala Harris,0.6410928169929843,2024-10-18,2,0,1,9,NA,0.5,FALSE,1,1,1,1,1,0.882,0.882,0.441,Live Phone + Text-to-Web,2,REP,22,ME-02,New England,Northeast,New England,New England,3,50,467,99,ME-02467,146,Live Phone + Text-to-Web,6,74,0
2024-11-04,2024-11-04T20:14:20Z,2024,North Carolina,2024-10-22,2024-10-17,2024-10-20,2024-11-05,SurveyUSA,325,88866,213689,https://www.surveyusa.com/client/PollReport.aspx?g=b7d2e65d-f396-4270-b2e1-62423de28238,NA,NA,1164,Online Panel,rv,DEM,Kamala Harris,47,1164,16,Donald Trump Kamala Harris,1.0788883167408942,2024-10-18,2,0,1,7,2.8,1.2833778958394957,TRUE,1,1,1,1,2,0.8643599999999999,1,1.2833778958394957,Online Non-Prob Panel,1,DEM,39,NC,Southeast,South,South Atlantic,Southeast,9,47,325,72,NC325,286,Online Non-Prob Panel,7,74,0
2024-11-04,2024-11-04T20:14:20Z,2024,North Carolina,2024-10-22,2024-10-17,2024-10-20,2024-11-05,SurveyUSA,325,88866,213689,https://www.surveyusa.com/client/PollReport.aspx?g=b7d2e65d-f396-4270-b2e1-62423de28238,NA,NA,1164,Online Panel,rv,REP,Donald Trump,46,1164,16,Donald Trump Kamala Harris,1.0788883167408942,2024-10-18,2,0,1,7,2.8,1.2833778958394957,TRUE,1,1,1,1,2,0.8643599999999999,1,1.2833778958394957,Online Non-Prob Panel,2,REP,39,NC,Southeast,South,South Atlantic,Southeast,9,46,325,72,NC325,286,Online Non-Prob Panel,7,74,0
2024-11-04,2024-11-04T20:14:20Z,2024,National,2024-10-22,2024-10-16,2024-10-21,2024-11-05,Ipsos,154,88858,213723,https://www.ipsos.com/en-us/americans-are-divided-top-priorities-next-president,NA,NA,1500,Probability Panel,lv,DEM,Kamala Harris,47,3307,15,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris,1.7770762504743571,2024-10-18,5,0,1,8,2.8,1.2833778958394957,TRUE,1,3,0.7566409297279129,NA,NA,1,0.7566409297279129,0.9710562443002485,Online Prob Panel,1,DEM,57,NA,NA,NA,NA,NA,NA,47,154,31,NA154,225,Online Prob Panel,8,74,0
2024-11-04,2024-11-04T20:14:20Z,2024,National,2024-10-22,2024-10-16,2024-10-21,2024-11-05,Ipsos,154,88858,213723,https://www.ipsos.com/en-us/americans-are-divided-top-priorities-next-president,NA,NA,1500,Probability Panel,lv,REP,Donald Trump,45,3307,15,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris,1.7770762504743571,2024-10-18,5,0,1,8,2.8,1.2833778958394957,TRUE,1,3,0.7566409297279129,NA,NA,1,0.7566409297279129,0.9710562443002485,Online Prob Panel,2,REP,57,NA,NA,NA,NA,NA,NA,45,154,31,NA154,225,Online Prob Panel,8,74,0
2024-11-04,2024-11-04T20:14:20Z,2024,National,2024-10-22,2024-10-17,2024-10-19,2024-11-05,Morning Consult,218,88855,213564,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,NA,TRUE,1500,Online Panel,lv,DEM,Kamala Harris,50,8170,17,Donald Trump Kamala Harris,1.7770762504743571,2024-10-18,2,0,1,4,1.9,1.0571882797418488,TRUE,1,5,0.7566409297279129,0,10,0.7483364058434822,0.7566409297279129,0.7999119228813253,Online Non-Prob Panel,1,DEM,57,NA,NA,NA,NA,NA,NA,50,218,44,NA218,230,Online Non-Prob Panel,7,74,0
2024-11-04,2024-11-04T20:14:20Z,2024,National,2024-10-22,2024-10-17,2024-10-19,2024-11-05,Morning Consult,218,88855,213564,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,NA,TRUE,1500,Online Panel,lv,REP,Donald Trump,46,8170,17,Donald Trump Kamala Harris,1.7770762504743571,2024-10-18,2,0,1,4,1.9,1.0571882797418488,TRUE,1,5,0.7566409297279129,0,10,0.7483364058434822,0.7566409297279129,0.7999119228813253,Online Non-Prob Panel,2,REP,57,NA,NA,NA,NA,NA,NA,46,218,44,NA218,230,Online Non-Prob Panel,7,74,0
2024-11-04,2024-11-04T20:14:20Z,2024,Pennsylvania,2024-10-21,2024-10-17,2024-10-20,2024-11-05,Quantus Insights,859,88836,213538,https://quantusinsights.org/f/quantus-insights-pennsylvania-2024-election-survey-analysis,REP,NA,840,Online Panel,lv,DEM,Kamala Harris,48.2,840,16,Donald Trump Kamala Harris,0.916515138991168,2024-10-18,2,0,1,1.5,NA,0.5,FALSE,1,1,1,1,1,0.882,0.882,0.441,Online Non-Prob Panel,1,DEM,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7,48.2,859,142,PA859,449,Online Non-Prob Panel,7,74,0
2024-11-04,2024-11-04T20:14:20Z,2024,Pennsylvania,2024-10-21,2024-10-17,2024-10-20,2024-11-05,Quantus Insights,859,88836,213538,https://quantusinsights.org/f/quantus-insights-pennsylvania-2024-election-survey-analysis,REP,NA,840,Online Panel,lv,REP,Donald Trump,50.3,840,16,Donald Trump Kamala Harris,0.916515138991168,2024-10-18,2,0,1,1.5,NA,0.5,FALSE,1,1,1,1,1,0.882,0.882,0.441,Online Non-Prob Panel,2,REP,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7,50.3,859,142,PA859,449,Online Non-Prob Panel,7,74,0
2024-11-04,2024-11-04T20:14:20Z,2024,Pennsylvania,2024-10-21,2024-10-17,2024-10-19,2024-11-05,Trafalgar Group,338,88807,213460,https://www.thetrafalgargroup.org/news/pa-pres-102024/,REP,NA,1084,IVR/Live Phone/Text/Online Panel/Email,lv,DEM,Kamala Harris,43.3,1084,17,Donald Trump Kamala Harris,1.0411532067856297,2024-10-18,2,0,1,10.400000000000006,0.7,0.6416889479197478,TRUE,1,1,1,1,5,0.81352871712,1,0.6416889479197478,Includes Live Phone,1,DEM,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7,43.3,338,75,PA338,420,Includes Live Phone,2,74,0
2024-11-04,2024-11-04T20:14:20Z,2024,Pennsylvania,2024-10-21,2024-10-17,2024-10-19,2024-11-05,Trafalgar Group,338,88807,213460,https://www.thetrafalgargroup.org/news/pa-pres-102024/,REP,NA,1084,IVR/Live Phone/Text/Online Panel/Email,lv,REP,Donald Trump,46.3,1084,17,Donald Trump Kamala Harris,1.0411532067856297,2024-10-18,2,0,1,10.400000000000006,0.7,0.6416889479197478,TRUE,1,1,1,1,5,0.81352871712,1,0.6416889479197478,Includes Live Phone,2,REP,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7,46.3,338,75,PA338,420,Includes Live Phone,2,74,0
2024-11-04,2024-11-04T20:14:20Z,2024,National,2024-10-20,2024-10-17,2024-10-19,2024-11-05,TIPP Insights,144,88802,213379,https://tippinsights.com/tipp-tracking-poll-day-7-trump-surges-past-harris-seizing-2-point-lead/,NA,TRUE,1254,Online Panel,lv,DEM,Kamala Harris,47,1254,17,Donald Trump Kamala Harris,1.1198214143335534,2024-10-18,2,0,1,4,1.8,1.0289915108550531,TRUE,1,3,0.7566409297279129,0,2,0.8643599999999999,0.7566409297279129,0.7785770934554972,Online Non-Prob Panel,1,DEM,57,NA,NA,NA,NA,NA,NA,47,144,30,NA144,224,Online Non-Prob Panel,7,74,0
2024-11-04,2024-11-04T20:14:20Z,2024,National,2024-10-20,2024-10-17,2024-10-19,2024-11-05,TIPP Insights,144,88802,213379,https://tippinsights.com/tipp-tracking-poll-day-7-trump-surges-past-harris-seizing-2-point-lead/,NA,TRUE,1254,Online Panel,lv,REP,Donald Trump,49,1254,17,Donald Trump Kamala Harris,1.1198214143335534,2024-10-18,2,0,1,4,1.8,1.0289915108550531,TRUE,1,3,0.7566409297279129,0,2,0.8643599999999999,0.7566409297279129,0.7785770934554972,Online Non-Prob Panel,2,REP,57,NA,NA,NA,NA,NA,NA,49,144,30,NA144,224,Online Non-Prob Panel,7,74,0
2024-11-04,2024-11-04T20:14:20Z,2024,Wisconsin,2024-11-04,2024-10-03,2024-11-01,2024-11-05,Focaldata,837,89360,216396,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,NA,NA,1500,Online Panel,lv,DEM,Kamala Harris,50,1799,4,Chase Oliver Donald Trump Jill Stein Kamala Harris,1.341268056728408,2024-10-17,4,0,1,3,NA,0.5,FALSE,1,1,1,9,9,0.7503729859171349,0.7503729859171349,0.37518649295856743,Online Non-Prob Panel,1,DEM,55,WI,Rust Belt,Midwest,East North Central,Rust Belt,7,50,837,139,WI837,538,Online Non-Prob Panel,7,73,0
2024-11-04,2024-11-04T20:14:20Z,2024,Wisconsin,2024-11-04,2024-10-03,2024-11-01,2024-11-05,Focaldata,837,89360,216396,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,NA,NA,1500,Online Panel,lv,REP,Donald Trump,47,1799,4,Chase Oliver Donald Trump Jill Stein Kamala Harris,1.341268056728408,2024-10-17,4,0,1,3,NA,0.5,FALSE,1,1,1,9,9,0.7503729859171349,0.7503729859171349,0.37518649295856743,Online Non-Prob Panel,2,REP,55,WI,Rust Belt,Midwest,East North Central,Rust Belt,7,47,837,139,WI837,538,Online Non-Prob Panel,7,73,0
2024-11-04,2024-11-04T20:14:20Z,2024,Pennsylvania,2024-11-04,2024-10-03,2024-11-01,2024-11-05,Focaldata,837,89359,216393,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,NA,NA,1500,Online Panel,lv,DEM,Kamala Harris,50,2373,4,Chase Oliver Donald Trump Jill Stein Kamala Harris,1.5404544783926593,2024-10-17,4,0,1,2,NA,0.5,FALSE,1,1,1,9,9,0.7503729859171349,0.7503729859171349,0.37518649295856743,Online Non-Prob Panel,1,DEM,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7,50,837,139,PA837,446,Online Non-Prob Panel,7,73,0
2024-11-04,2024-11-04T20:14:20Z,2024,Pennsylvania,2024-11-04,2024-10-03,2024-11-01,2024-11-05,Focaldata,837,89359,216393,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,NA,NA,1500,Online Panel,lv,REP,Donald Trump,48,2373,4,Chase Oliver Donald Trump Jill Stein Kamala Harris,1.5404544783926593,2024-10-17,4,0,1,2,NA,0.5,FALSE,1,1,1,9,9,0.7503729859171349,0.7503729859171349,0.37518649295856743,Online Non-Prob Panel,2,REP,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7,48,837,139,PA837,446,Online Non-Prob Panel,7,73,0
2024-11-04,2024-11-04T20:14:20Z,2024,Ohio,2024-11-04,2024-10-03,2024-11-01,2024-11-05,Focaldata,837,89358,216390,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,NA,NA,1500,Online Panel,lv,DEM,Kamala Harris,44,2161,4,Chase Oliver Donald Trump Jill Stein Kamala Harris,1.4700340132119392,2024-10-17,4,0,1,3,NA,0.5,FALSE,1,1,1,9,9,0.7503729859171349,0.7503729859171349,0.37518649295856743,Online Non-Prob Panel,1,DEM,41,OH,Rust Belt,Midwest,East North Central,Rust Belt,7,44,837,139,OH837,394,Online Non-Prob Panel,7,73,0
2024-11-04,2024-11-04T20:14:20Z,2024,Ohio,2024-11-04,2024-10-03,2024-11-01,2024-11-05,Focaldata,837,89358,216390,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,NA,NA,1500,Online Panel,lv,REP,Donald Trump,53,2161,4,Chase Oliver Donald Trump Jill Stein Kamala Harris,1.4700340132119392,2024-10-17,4,0,1,3,NA,0.5,FALSE,1,1,1,9,9,0.7503729859171349,0.7503729859171349,0.37518649295856743,Online Non-Prob Panel,2,REP,41,OH,Rust Belt,Midwest,East North Central,Rust Belt,7,53,837,139,OH837,394,Online Non-Prob Panel,7,73,0
2024-11-04,2024-11-04T20:14:20Z,2024,Nevada,2024-11-04,2024-10-03,2024-11-01,2024-11-05,Focaldata,837,89357,216387,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,NA,NA,1324,Online Panel,lv,DEM,Kamala Harris,48,1324,4,Chase Oliver Donald Trump Jill Stein Kamala Harris,1.150651989091402,2024-10-17,4,0,1,5,NA,0.5,FALSE,1,1,1,9,9,0.7503729859171349,0.7503729859171349,0.37518649295856743,Online Non-Prob Panel,1,DEM,34,NV,Southwest,West,Southwest,Southwest,10,48,837,139,NV837,373,Online Non-Prob Panel,7,73,0
2024-11-04,2024-11-04T20:14:20Z,2024,Nevada,2024-11-04,2024-10-03,2024-11-01,2024-11-05,Focaldata,837,89357,216387,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,NA,NA,1324,Online Panel,lv,REP,Donald Trump,47,1324,4,Chase Oliver Donald Trump Jill Stein Kamala Harris,1.150651989091402,2024-10-17,4,0,1,5,NA,0.5,FALSE,1,1,1,9,9,0.7503729859171349,0.7503729859171349,0.37518649295856743,Online Non-Prob Panel,2,REP,34,NV,Southwest,West,Southwest,Southwest,10,47,837,139,NV837,373,Online Non-Prob Panel,7,73,0
2024-11-04,2024-11-04T20:14:20Z,2024,North Carolina,2024-11-04,2024-10-03,2024-11-01,2024-11-05,Focaldata,837,89356,216384,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,NA,NA,1500,Online Panel,lv,DEM,Kamala Harris,48,1987,4,Chase Oliver Donald Trump Jill Stein Kamala Harris,1.4096098751072936,2024-10-17,4,0,1,4,NA,0.5,FALSE,1,1,1,9,9,0.7503729859171349,0.7503729859171349,0.37518649295856743,Online Non-Prob Panel,1,DEM,39,NC,Southeast,South,South Atlantic,Southeast,9,48,837,139,NC837,309,Online Non-Prob Panel,7,73,0
2024-11-04,2024-11-04T20:14:20Z,2024,North Carolina,2024-11-04,2024-10-03,2024-11-01,2024-11-05,Focaldata,837,89356,216384,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,NA,NA,1500,Online Panel,lv,REP,Donald Trump,48,1987,4,Chase Oliver Donald Trump Jill Stein Kamala Harris,1.4096098751072936,2024-10-17,4,0,1,4,NA,0.5,FALSE,1,1,1,9,9,0.7503729859171349,0.7503729859171349,0.37518649295856743,Online Non-Prob Panel,2,REP,39,NC,Southeast,South,South Atlantic,Southeast,9,48,837,139,NC837,309,Online Non-Prob Panel,7,73,0
2024-11-04,2024-11-04T20:14:20Z,2024,Michigan,2024-11-04,2024-10-03,2024-11-01,2024-11-05,Focaldata,837,89355,216381,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,NA,NA,1500,Online Panel,lv,DEM,Kamala Harris,50,2092,4,Chase Oliver Donald Trump Jill Stein Kamala Harris,1.4463747785411636,2024-10-17,4,0,1,5,NA,0.5,FALSE,1,1,1,9,9,0.7503729859171349,0.7503729859171349,0.37518649295856743,Online Non-Prob Panel,1,DEM,25,MI,Rust Belt,Midwest,East North Central,Rust Belt,7,50,837,139,MI837,188,Online Non-Prob Panel,7,73,0
2024-11-04,2024-11-04T20:14:20Z,2024,Michigan,2024-11-04,2024-10-03,2024-11-01,2024-11-05,Focaldata,837,89355,216381,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,NA,NA,1500,Online Panel,lv,REP,Donald Trump,45,2092,4,Chase Oliver Donald Trump Jill Stein Kamala Harris,1.4463747785411636,2024-10-17,4,0,1,5,NA,0.5,FALSE,1,1,1,9,9,0.7503729859171349,0.7503729859171349,0.37518649295856743,Online Non-Prob Panel,2,REP,25,MI,Rust Belt,Midwest,East North Central,Rust Belt,7,45,837,139,MI837,188,Online Non-Prob Panel,7,73,0
2024-11-04,2024-11-04T20:14:20Z,2024,Georgia,2024-11-04,2024-10-03,2024-11-01,2024-11-05,Focaldata,837,89354,216378,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,NA,NA,1500,Online Panel,lv,DEM,Kamala Harris,48,1850,4,Chase Oliver Donald Trump Jill Stein Kamala Harris,1.3601470508735443,2024-10-17,4,0,1,3,NA,0.5,FALSE,1,1,1,9,9,0.7503729859171349,0.7503729859171349,0.37518649295856743,Online Non-Prob Panel,1,DEM,11,GA,Southeast,South,South Atlantic,Southeast,9,48,837,139,GA837,109,Online Non-Prob Panel,7,73,0
2024-11-04,2024-11-04T20:14:20Z,2024,Georgia,2024-11-04,2024-10-03,2024-11-01,2024-11-05,Focaldata,837,89354,216378,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,NA,NA,1500,Online Panel,lv,REP,Donald Trump,49,1850,4,Chase Oliver Donald Trump Jill Stein Kamala Harris,1.3601470508735443,2024-10-17,4,0,1,3,NA,0.5,FALSE,1,1,1,9,9,0.7503729859171349,0.7503729859171349,0.37518649295856743,Online Non-Prob Panel,2,REP,11,GA,Southeast,South,South Atlantic,Southeast,9,49,837,139,GA837,109,Online Non-Prob Panel,7,73,0
2024-11-04,2024-11-04T20:14:20Z,2024,Florida,2024-11-04,2024-10-03,2024-11-01,2024-11-05,Focaldata,837,89353,216375,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,NA,NA,1250,Online Panel,lv,DEM,Kamala Harris,45,1250,4,Chase Oliver Donald Trump Jill Stein Kamala Harris,1.118033988749895,2024-10-17,4,0,1,3,NA,0.5,FALSE,1,1,1,9,9,0.7503729859171349,0.7503729859171349,0.37518649295856743,Online Non-Prob Panel,1,DEM,10,FL,Southeast,South,South Atlantic,Southeast,9,45,837,139,FL837,78,Online Non-Prob Panel,7,73,0
2024-11-04,2024-11-04T20:14:20Z,2024,Florida,2024-11-04,2024-10-03,2024-11-01,2024-11-05,Focaldata,837,89353,216375,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,NA,NA,1250,Online Panel,lv,REP,Donald Trump,52,1250,4,Chase Oliver Donald Trump Jill Stein Kamala Harris,1.118033988749895,2024-10-17,4,0,1,3,NA,0.5,FALSE,1,1,1,9,9,0.7503729859171349,0.7503729859171349,0.37518649295856743,Online Non-Prob Panel,2,REP,10,FL,Southeast,South,South Atlantic,Southeast,9,52,837,139,FL837,78,Online Non-Prob Panel,7,73,0
2024-11-04,2024-11-04T20:14:20Z,2024,Arizona,2024-11-04,2024-10-03,2024-11-01,2024-11-05,Focaldata,837,89352,216372,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,NA,NA,1500,Online Panel,lv,DEM,Kamala Harris,48,1779,4,Chase Oliver Donald Trump Jill Stein Kamala Harris,1.3337915879176927,2024-10-17,4,0,1,3,NA,0.5,FALSE,1,1,1,9,9,0.7503729859171349,0.7503729859171349,0.37518649295856743,Online Non-Prob Panel,1,DEM,3,AZ,Southwest,West,Southwest,Southwest,10,48,837,139,AZ837,36,Online Non-Prob Panel,7,73,0
2024-11-04,2024-11-04T20:14:20Z,2024,Arizona,2024-11-04,2024-10-03,2024-11-01,2024-11-05,Focaldata,837,89352,216372,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,NA,NA,1500,Online Panel,lv,REP,Donald Trump,49,1779,4,Chase Oliver Donald Trump Jill Stein Kamala Harris,1.3337915879176927,2024-10-17,4,0,1,3,NA,0.5,FALSE,1,1,1,9,9,0.7503729859171349,0.7503729859171349,0.37518649295856743,Online Non-Prob Panel,2,REP,3,AZ,Southwest,West,Southwest,Southwest,10,49,837,139,AZ837,36,Online Non-Prob Panel,7,73,0
2024-11-04,2024-11-04T20:14:20Z,2024,South Carolina,2024-10-30,2024-10-05,2024-10-29,2024-11-05,ActiVote,721,89096,214902,https://www.activote.net/trump-has-large-lead-in-south-carolina-2/,NA,NA,400,App Panel,lv,DEM,Kamala Harris,41.5,400,7,Donald Trump Kamala Harris,0.6324555320336759,2024-10-17,2,0,1,0,NA,0.5,FALSE,1,2,0.7566409297279129,3,22,0.7483364058434822,0.5662219538666571,0.28311097693332854,River Sample,1,DEM,46,SC,South,South,South Atlantic,South,8,41.5,721,121,SC721,460,River Sample,10,73,0
2024-11-04,2024-11-04T20:14:20Z,2024,South Carolina,2024-10-30,2024-10-05,2024-10-29,2024-11-05,ActiVote,721,89096,214902,https://www.activote.net/trump-has-large-lead-in-south-carolina-2/,NA,NA,400,App Panel,lv,REP,Donald Trump,58.5,400,7,Donald Trump Kamala Harris,0.6324555320336759,2024-10-17,2,0,1,0,NA,0.5,FALSE,1,2,0.7566409297279129,3,22,0.7483364058434822,0.5662219538666571,0.28311097693332854,River Sample,2,REP,46,SC,South,South,South Atlantic,South,8,58.5,721,121,SC721,460,River Sample,10,73,0
2024-11-04,2024-11-04T20:14:20Z,2024,Texas,2024-10-29,2024-10-14,2024-10-21,2024-11-05,University of Texas at Tyler Center for Opinion Research,458,89042,214709,https://www.uttyler.edu/academics/colleges-schools/arts-sciences/departments/political-science/pollingcenter/,NA,NA,956,Live Phone/Online Panel,lv,DEM,Kamala Harris,46,956,15,Chase Oliver Donald Trump Jill Stein Kamala Harris,0.9777525249264253,2024-10-17,4,0,1,3,1.8,1.0289915108550531,TRUE,1,1,1,1,1,0.882,1,1.0289915108550531,Includes Live Phone,1,DEM,49,TX,Tex-ish,South,West South Central,Tex-ish,11,46,458,98,TX458,474,Includes Live Phone,2,73,0
2024-11-04,2024-11-04T20:14:20Z,2024,Texas,2024-10-29,2024-10-14,2024-10-21,2024-11-05,University of Texas at Tyler Center for Opinion Research,458,89042,214709,https://www.uttyler.edu/academics/colleges-schools/arts-sciences/departments/political-science/pollingcenter/,NA,NA,956,Live Phone/Online Panel,lv,REP,Donald Trump,51,956,15,Chase Oliver Donald Trump Jill Stein Kamala Harris,0.9777525249264253,2024-10-17,4,0,1,3,1.8,1.0289915108550531,TRUE,1,1,1,1,1,0.882,1,1.0289915108550531,Includes Live Phone,2,REP,49,TX,Tex-ish,South,West South Central,Tex-ish,11,51,458,98,TX458,474,Includes Live Phone,2,73,0
2024-11-04,2024-11-04T20:14:20Z,2024,California,2024-10-28,2024-10-07,2024-10-27,2024-11-05,ActiVote,721,88988,214484,https://www.activote.net/harris-stays-ahead-in-her-home-state/,NA,NA,400,App Panel,lv,DEM,Kamala Harris,62.8,400,9,Donald Trump Kamala Harris,0.6324555320336759,2024-10-17,2,0,1,0,NA,0.5,FALSE,1,1,1,5,14,0.7483364058434822,0.7483364058434822,0.3741682029217411,River Sample,1,DEM,5,CA,Pacific,West,Pacific,Pacific,5,62.8,721,121,CA721,47,River Sample,10,73,0
2024-11-04,2024-11-04T20:14:20Z,2024,California,2024-10-28,2024-10-07,2024-10-27,2024-11-05,ActiVote,721,88988,214484,https://www.activote.net/harris-stays-ahead-in-her-home-state/,NA,NA,400,App Panel,lv,REP,Donald Trump,37.2,400,9,Donald Trump Kamala Harris,0.6324555320336759,2024-10-17,2,0,1,0,NA,0.5,FALSE,1,1,1,5,14,0.7483364058434822,0.7483364058434822,0.3741682029217411,River Sample,2,REP,5,CA,Pacific,West,Pacific,Pacific,5,37.2,721,121,CA721,47,River Sample,10,73,0
2024-11-04,2024-11-04T20:14:20Z,2024,New York,2024-10-28,2024-10-07,2024-10-27,2024-11-05,ActiVote,721,88987,214483,https://www.activote.net/harris-leads-in-new-york/,NA,NA,400,App Panel,lv,DEM,Kamala Harris,59,400,9,Donald Trump Kamala Harris,0.6324555320336759,2024-10-17,2,0,1,0,NA,0.5,FALSE,1,1,1,5,14,0.7483364058434822,0.7483364058434822,0.3741682029217411,River Sample,1,DEM,38,NY,Northeast,Northeast,Middle Atlantic,Northeast,4,59,721,121,NY721,381,River Sample,10,73,0
2024-11-04,2024-11-04T20:14:20Z,2024,New York,2024-10-28,2024-10-07,2024-10-27,2024-11-05,ActiVote,721,88987,214483,https://www.activote.net/harris-leads-in-new-york/,NA,NA,400,App Panel,lv,REP,Donald Trump,41,400,9,Donald Trump Kamala Harris,0.6324555320336759,2024-10-17,2,0,1,0,NA,0.5,FALSE,1,1,1,5,14,0.7483364058434822,0.7483364058434822,0.3741682029217411,River Sample,2,REP,38,NY,Northeast,Northeast,Middle Atlantic,Northeast,4,41,721,121,NY721,381,River Sample,10,73,0
2024-11-04,2024-11-04T20:14:20Z,2024,Utah,2024-10-26,2024-10-15,2024-10-19,2024-11-05,Harris Insights & Analytics,133,88954,214349,https://www.deseret.com/politics/2024/10/25/deseret-news-poll-shows-trump-with-sizeable-lead/,NA,NA,813,Online Panel,rv,DEM,Kamala Harris,31,813,17,Cornel West Donald Trump Jill Stein Kamala Harris,0.901665126307988,2024-10-17,4,0,1,6,1.5,0.9393364366277243,TRUE,1,1,1,1,1,0.882,1,0.9393364366277243,Online Non-Prob Panel,1,DEM,50,UT,Mountain,West,Mountain,Mountain,2,31,133,27,UT133,482,Online Non-Prob Panel,7,73,0
2024-11-04,2024-11-04T20:14:20Z,2024,Utah,2024-10-26,2024-10-15,2024-10-19,2024-11-05,Harris Insights & Analytics,133,88954,214349,https://www.deseret.com/politics/2024/10/25/deseret-news-poll-shows-trump-with-sizeable-lead/,NA,NA,813,Online Panel,rv,REP,Donald Trump,63,813,17,Cornel West Donald Trump Jill Stein Kamala Harris,0.901665126307988,2024-10-17,4,0,1,6,1.5,0.9393364366277243,TRUE,1,1,1,1,1,0.882,1,0.9393364366277243,Online Non-Prob Panel,2,REP,50,UT,Mountain,West,Mountain,Mountain,2,63,133,27,UT133,482,Online Non-Prob Panel,7,73,0
